,event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
8,shot,25994143-f523-4308-91cc-a7b0404dc0f0,1289,1,00:33:12.952,33,12,58,Switzerland,Regular Play,,Switzerland,Granit Xhaka,Left Center Midfield,1.333,,0.012651618,b0d228a4-dbf8-4b8d-9baf-e4f56306ac36,Left Foot,Open Play,Off T,Normal,,,,,,,81.0,48.0,120.0,44.4,3.7
9,shot,4c716d99-895c-41ba-9a00-e9ed2c2fbdf3,1350,1,00:35:47.112,35,47,62,Switzerland,From Corner,,Switzerland,Xherdan Shaqiri,Right Wing,0.613,,0.013079658,,Left Foot,Open Play,Blocked,Normal,,,,,,,98.0,60.0,102.0,53.0,
10,shot,90d13d0e-5e91-4969-a0c8-a878f081be67,1476,1,00:37:56.872,37,56,68,Switzerland,From Throw In,,Switzerland,Blerim Džemaili,Center Attacking Midfield,0.613,,0.044724673,c30bd929-386c-4a1d-bca2-b7a716edf53a,Right Foot,Open Play,Off T,Normal,True,,,,,,104.0,31.0,120.0,43.0,3.8
11,shot,596ce219-7e9f-4142-8012-959db6bb7875,1487,1,00:39:33.112,39,33,70,Sweden,From Free Kick,,Sweden,Emil Forsberg,Left Midfield,0.573,,0.04215365,,Right Foot,Free Kick,Blocked,Normal,,,,,,,90.0,51.0,102.0,50.0,
12,shot,c1a6c7de-498e-4262-9a85-3c5cb104b94e,1500,1,00:40:30.872,40,30,71,Sweden,From Corner,,Sweden,Albin Ekdal,Left Center Midfield,0.733,,0.12313891,87b71293-e46b-402c-95a3-10c34408d6d6,Right Foot,Open Play,Off T,Volley,True,,,,,,113.0,33.0,120.0,38.5,4.3
13,shot,dd16f4f1-1bc0-4d91-8245-b24cafec9f4a,1881,2,00:03:49.000,48,49,84,Sweden,Regular Play,,Sweden,Ola Toivonen,Left Center Forward,0.773,True,0.1754705,932189ac-7f27-4624-b55a-8b6ecd2c0e32,Left Foot,Open Play,Off T,Half Volley,True,,,,,,109.0,47.0,120.0,42.8,4.6
14,shot,255ddcd7-df84-4179-9c13-b024f79b6e6b,2041,2,00:07:19.080,52,19,90,Switzerland,From Corner,,Switzerland,Ricardo Iván Rodríguez Araya,Left Back,0.44,,0.014926908,,Right Foot,Open Play,Blocked,Normal,,,,,,,93.0,26.0,96.0,26.0,
15,shot,cd79857f-cfda-45f1-9697-397da34133bd,2425,2,00:18:18.320,63,18,109,Sweden,From Free Kick,,Sweden,Emil Forsberg,Left Midfield,0.493,,0.04816905,,Right Foot,Free Kick,Blocked,Normal,,,,,,,104.0,16.0,109.0,26.0,
16,shot,23a6db13-2961-4f15-9949-7b4e3a06b248,2510,2,00:20:52.160,65,52,115,Sweden,Regular Play,,Sweden,Emil Forsberg,Left Midfield,1.08,,0.09860796,12d65cc4-9209-4c22-8a46-81b00eae1512,Right Foot,Open Play,Goal,Normal,,,,,,True,101.0,42.0,120.0,37.6,2.2
17,shot,8bd400e9-4169-4ca9-8562-8b6a6062b553,2561,2,00:23:28.800,68,28,121,Sweden,Regular Play,,Sweden,Albin Ekdal,Left Center Midfield,0.893,,0.029793238,37a848f0-40e3-4ed2-a87c-66ea6f1e4272,Right Foot,Open Play,Off T,Normal,,,,,,,93.0,49.0,120.0,41.7,4.9
18,shot,6016cd05-b83a-4bb9-a98b-9e3845e15023,2564,2,00:23:47.360,68,47,122,Switzerland,Regular Play,,Switzerland,Ricardo Iván Rodríguez Araya,Left Back,0.973,,0.019546978,,Right Foot,Open Play,Saved,Normal,,,,,,,93.0,21.0,117.0,36.8,0.3
19,shot,14911c18-3d80-4b67-981c-e9e606c028e9,2614,2,00:25:43.253,70,43,125,Switzerland,From Free Kick,,Switzerland,Xherdan Shaqiri,Right Wing,0.107,,0.016021093,,Left Foot,Open Play,Blocked,Normal,,,,,,,104.0,58.0,105.0,54.0,
20,shot,7fc86b19-26dc-4312-b5b7-38cf8286338a,2629,2,00:26:44.933,71,44,127,Switzerland,From Corner,,Switzerland,Granit Xhaka,Left Center Midfield,0.187,,0.024448063,efd797c2-e5f9-4a7a-b26b-5358a64095ab,Left Foot,Open Play,Blocked,Normal,,,,,,,88.0,33.0,93.0,34.0,
21,shot,0374c3d2-98a7-4f84-93fe-2d41de39611b,2824,2,00:32:53.280,77,53,138,Switzerland,From Corner,,Switzerland,Xherdan Shaqiri,Right Wing,0.44,,0.017522497,9ec4610c-ba50-4e78-9ddf-a963c324cbee,Left Foot,Open Play,Blocked,Normal,,,,,,,95.0,52.0,96.0,50.0,
22,shot,710bab3f-5f79-4211-bd91-87b9eb91cf97,2861,2,00:33:19.520,78,19,138,Switzerland,From Corner,,Switzerland,Michael Lang,Right Back,0.48,,0.027812457,,Right Foot,Open Play,Blocked,Half Volley,True,,,,,,112.0,53.0,112.0,52.0,
23,shot,e09f42ba-6ce7-469a-95bf-e50dc23b67c1,2867,2,00:33:56.920,78,56,139,Switzerland,From Corner,,Switzerland,Breel-Donald Embolo,Left Wing,0.6,True,0.05459828,bd587701-90f5-43bf-8c9e-fbe56519fb1b,Head,Open Play,Blocked,Normal,,,,,,,113.0,36.0,117.0,36.0,
24,shot,68247897-7501-4f21-9585-f35a61b845ca,3048,2,00:40:11.160,85,11,150,Switzerland,From Corner,,Switzerland,Ricardo Iván Rodríguez Araya,Left Back,0.28,,0.018110827,,Right Foot,Open Play,Blocked,Normal,,,,,,,100.0,31.0,106.0,38.0,
25,shot,cc9d728d-2b0b-4ff2-9bf7-0705996f81f0,3066,2,00:40:28.600,85,28,150,Switzerland,From Corner,,Switzerland,Josip Drmic,Right Center Forward,0.12,,0.03772309,3d37f83a-40f0-47e1-93e4-795baf8cff6b,Left Foot,Open Play,Blocked,Half Volley,,,,,,,101.0,38.0,105.0,38.0,
26,shot,66718615-6163-4e13-9980-a3688035de53,3225,2,00:45:43.160,90,43,159,Switzerland,Regular Play,,Switzerland,Haris Seferović,Left Center Forward,0.613,,0.0451929,9a9e6624-7821-44eb-bb6f-b4b3be5b6099,Head,Open Play,Saved,Normal,,,,,,,112.0,30.0,118.0,36.6,0.3
27,shot,a0015891-033e-4d7f-ab59-89291598b1d3,3315,2,00:51:12.800,96,12,164,Sweden,From Free Kick,,Sweden,Ola Toivonen,Left Center Forward,0.56,,0.16131301,,Right Foot,Free Kick,Saved,Normal,,,,,,,102.0,38.0,120.0,43.0,1.7
0,shot,6b09b997-06b0-43e7-a47f-13fddf502adc,116,1,00:04:46.900,4,46,11,England,From Free Kick,,England,Kieran Trippier,Right Wing Back,1.013,,0.13681328,,Right Foot,Free Kick,Goal,Normal,,,,,,,96.0,43.0,120.0,43.4,2.3
1,shot,c4255cb9-bcbf-4271-9045-078c41fcac07,371,1,00:13:41.780,13,41,27,England,From Corner,,England,Harry Maguire,Left Center Back,1.453,True,0.02847463,72f1c34a-4074-4f1a-a887-bef6b7587ff9,Head,Open Play,Off T,Normal,,,,,,,111.0,37.0,120.0,45.6,0.3
2,shot,e71b1bf7-b3b5-4ff7-99a6-8480aac30ed6,534,1,00:18:18.313,18,18,35,Croatia,From Throw In,,Croatia,Ivan Perišić,Left Wing,1.067,,0.025050001,08cfe157-8d2e-491b-bc9f-4c811ca4914c,Right Foot,Open Play,Off T,Normal,,,,,,True,94.0,20.0,120.0,34.6,0.5
3,shot,7d0b686e-bfb7-407b-92a6-f0992745ea51,577,1,00:20:03.100,20,3,37,Croatia,Regular Play,,Croatia,Ante Rebić,Right Wing,0.18,,0.12052825,,Left Foot,Open Play,Blocked,Normal,,,,,,,98.0,41.0,100.0,42.0,
4,shot,74f9cdb2-31bc-4949-a1a7-665dd8b288ed,640,1,00:22:22.140,22,22,41,Croatia,From Free Kick,,Croatia,Ivan Perišić,Left Wing,1.493,True,0.011568041,be5f2acf-5ca0-46cc-a6f9-dc4c10ee2dad,Right Foot,Open Play,Off T,Half Volley,,,,,,,87.0,26.0,120.0,33.1,0.2
5,shot,94d2900f-9a7a-4d93-acb0-7d685a0a033a,930,1,00:31:02.700,31,2,57,Croatia,From Throw In,,Croatia,Ante Rebić,Right Wing,0.773,,0.049119662,,Left Foot,Open Play,Saved,Normal,,,,,,,101.0,50.0,119.0,37.4,1.8
6,shot,1e1db5b1-3968-41e0-8159-6fc5401695eb,1059,1,00:35:03.540,35,3,69,England,Regular Play,,England,Jesse Lingard,Right Center Midfield,1.093,,0.086329415,d2dc5860-cb36-4d67-96a2-d312430c448c,Right Foot,Open Play,Off T,Normal,,,,,,,102.0,41.0,120.0,46.1,0.9
7,shot,a8d8f01b-23d5-45f1-931c-303bda0cdf0a,1108,1,00:36:39.060,36,39,72,England,From Throw In,,England,Raheem Shaquille Sterling,Left Center Forward,0.56,,0.02933324,f7eea1c2-4ed9-4ba3-8455-d14861043c35,Left Foot,Open Play,Blocked,Normal,,,,,,,104.0,52.0,108.0,48.0,
8,shot,eea9f9b3-f0f7-42d0-a452-f48d64c17cc0,1346,1,00:42:33.420,42,33,82,Croatia,Regular Play,,Croatia,Šime Vrsaljko,Right Back,1.453,,0.01786488,390fdde8-a4a4-45b6-8c4c-83b957b6f226,Right Foot,Open Play,Off T,Normal,,,,,,,88.0,51.0,120.0,45.2,5.4
9,shot,48355f46-1d8d-495f-bc1c-73ed2cccb557,1797,2,00:10:18.160,55,18,110,England,From Free Kick,,England,Jesse Lingard,Right Center Midfield,0.133,,0.07683543,417b8656-c7b1-4543-8993-5c94cf896534,Left Foot,Open Play,Blocked,Normal,,,,,,,96.0,45.0,102.0,45.0,
10,shot,b9bb6a95-5479-4bb3-98e4-db1865b959e0,1985,2,00:15:02.800,60,2,117,Croatia,From Corner,,Croatia,Ivan Rakitić,Left Attacking Midfield,1.213,,0.025872875,,Left Foot,Open Play,Off T,Volley,,,,,,,97.0,34.0,120.0,33.9,5.0
11,shot,491d40e9-bd86-425b-974f-ee43129693c9,2157,2,00:19:25.573,64,25,126,Croatia,From Throw In,,Croatia,Ivan Perišić,Left Wing,0.427,,0.049669664,,Right Foot,Open Play,Blocked,Normal,,,,,,,103.0,41.0,115.0,40.0,
12,shot,f18d30c3-54f6-46f9-889a-ce6e1a76adbe,2195,2,00:21:56.560,66,56,128,England,From Free Kick,,England,Harry Kane,Right Center Forward,1.853,True,0.033182524,ea8f262d-caaa-4265-b1b9-6953f261dd24,Right Foot,Open Play,Off T,Normal,,,,,,,118.0,56.0,120.0,45.0,1.6
13,shot,2a156fb8-8629-4be9-907c-102aaba824d8,2232,2,00:22:44.600,67,44,130,Croatia,From Throw In,,Croatia,Ivan Perišić,Left Wing,0.973,,0.16153686,2d0b0882-686c-433a-8876-257108d2a31a,Left Foot,Open Play,Goal,Normal,True,,,,,,114.0,40.0,120.0,36.4,0.4
14,shot,088c7650-5bb2-4ea5-9051-48a6ee281166,2322,2,00:26:06.480,71,6,136,Croatia,Regular Play,,Croatia,Ivan Perišić,Left Wing,0.76,,0.14237575,,Left Foot,Open Play,Post,Normal,,,,,,,112.0,30.0,120.0,44.4,0.5
15,shot,d4392604-9d8a-41fb-8559-be46d279a51d,2325,2,00:26:07.920,71,7,136,Croatia,Regular Play,,Croatia,Ante Rebić,Right Wing,0.973,,0.25984475,,Left Foot,Open Play,Saved,Normal,True,,,,,,111.0,44.0,120.0,37.0,1.3
16,shot,add40fa7-5b40-438d-a953-d14d0536774d,2401,2,00:27:52.120,72,52,141,Croatia,From Corner,,Croatia,Marcelo Brozović,Center Midfield,1.133,,0.019139169,,Right Foot,Open Play,Off T,Volley,,,,,,,98.0,48.0,120.0,42.8,4.8
17,shot,227ad350-5c2e-45f6-ae25-94aadfe34765,2579,2,00:31:48.680,76,48,148,England,From Throw In,,England,Jesse Lingard,Right Center Midfield,1.653,,0.0659197,09b3f0b8-abef-47dc-967c-497d4806df47,Right Foot,Open Play,Wayward,Normal,,,,True,,,115.0,55.0,116.0,1.0,
18,shot,681cd9f4-48ee-444a-a49f-1291ba89cf77,2610,2,00:32:35.160,77,35,150,England,Regular Play,,England,Jordan Brian Henderson,Center Defensive Midfield,1.773,,0.02943506,,Right Foot,Open Play,Off T,Normal,,,,,,,95.0,45.0,120.0,44.0,4.8
19,shot,69f9fdf7-3d4f-4f6e-8d00-c42df8b94d51,2753,2,00:37:19.560,82,19,160,Croatia,Regular Play,,Croatia,Mario Mandžukić,Center Forward,0.44,,0.06234461,3e34f08b-eab7-4937-ae57-87dc034e1518,Right Foot,Open Play,Saved,Volley,,,,,,,113.0,52.0,119.0,43.6,1.3
20,shot,dbc3e466-3d29-4eec-934b-6cf81529e4e3,2783,2,00:38:00.440,83,0,169,Croatia,Regular Play,,Croatia,Ivan Perišić,Left Wing,1.213,,0.08026097,,Right Foot,Open Play,Off T,Normal,,,,,,,113.0,24.0,120.0,41.3,3.8
21,shot,1486c567-5389-42a0-a40e-475aa67960b9,3037,2,00:44:32.613,89,32,181,Croatia,Regular Play,,Croatia,Dejan Lovren,Right Center Back,1.4,,0.016449666,dd34e684-bb86-4a15-b949-f194c6c53bfe,Right Foot,Open Play,Off T,Normal,,,,,,,89.0,57.0,120.0,43.4,6.0
22,shot,b0cdbd09-b9e1-4820-a3a8-990c84bb89d4,3065,2,00:46:23.040,91,23,184,England,From Free Kick,,England,Harry Kane,Right Center Forward,1.653,,0.031169029,b67d8d9b-78f0-4048-8a4a-44c6d8d8be38,Head,Open Play,Off T,Normal,,,,,,,113.0,33.0,120.0,34.4,1.2
23,shot,fa9c2ca4-b5d5-4988-ae10-69846b7a9e68,3325,3,00:07:29.735,97,29,197,England,Regular Play,,England,Eric Dier,Center Defensive Midfield,0.253,,0.030229246,98ea971f-1bc3-487b-a7d1-3097285e53f9,Right Foot,Open Play,Blocked,Normal,,,,,,,92.0,51.0,97.0,51.0,
24,shot,79ac3fb9-4d52-4f95-b532-0a1943dd9597,3330,3,00:08:12.415,98,12,198,England,From Corner,,England,John Stones,Center Back,0.72,,0.026228873,35d3a925-051e-48bb-91f3-8a4f089a5551,Head,Open Play,Blocked,Normal,,,,,,,113.0,49.0,119.0,39.0,
25,shot,1f51496c-f8b2-458e-a325-6c33f238004c,3411,3,00:11:22.775,101,22,202,Croatia,From Free Kick,,Croatia,Andrej Kramarić,Right Wing,0.15,,0.028589392,ffc0fa29-7df9-4c08-b0f3-1a4ebc3a76fc,Left Foot,Open Play,Blocked,Normal,,,,,,,106.0,58.0,105.0,57.0,
26,shot,18c19fc3-c366-4bd7-8cef-46677761e998,3605,3,00:15:42.188,105,42,214,Croatia,Regular Play,,Croatia,Andrej Kramarić,Right Wing,0.147,,0.06090429,114395b2-7977-4659-b063-8c32784e24ac,Left Foot,Open Play,Blocked,Normal,,,,,,,101.0,34.0,104.0,34.0,
27,shot,ec34c4c2-586b-4ea6-b01a-ea17b051dfa0,3646,3,00:16:26.255,106,26,214,Croatia,Regular Play,,Croatia,Mario Mandžukić,Center Forward,0.18,,0.3320944,5407cfcc-f792-4f5e-842e-e8420d15e6b4,Right Foot,Open Play,Saved,Normal,True,,,,,,114.0,39.0,116.0,39.5,0.9
28,shot,53cdc2e6-fa65-4a15-a357-fa139b4c1f88,3755,4,00:02:02.190,107,2,221,Croatia,From Corner,,Croatia,Marcelo Brozović,Center Midfield,0.533,,0.048765816,f0e61f2d-d829-46f5-bcb8-c168a02eabc4,Left Foot,Open Play,Off T,Normal,,,,,,,111.0,27.0,120.0,35.0,3.0
29,shot,37cd2dbc-d68c-471e-afcf-c1d889569e7d,3797,4,00:03:03.630,108,3,224,Croatia,From Throw In,,Croatia,Mario Mandžukić,Center Forward,0.613,,0.17174198,e7797272-f239-4d08-abde-587bb631df43,Left Foot,Open Play,Goal,Normal,,,,,,,114.0,33.0,119.0,42.0,0.5
30,shot,7ff38cb7-f03c-40bc-a0b4-7ea588a968d1,3913,4,00:08:40.403,113,40,234,Croatia,Other,,Croatia,Ivan Perišić,Left Wing,0.267,,0.12101325,2262b432-b2f0-446f-ab00-8296cde72b84,Left Foot,Open Play,Blocked,Normal,,,,,,,107.0,32.0,109.0,37.0,
31,shot,9ace601d-90fc-4b50-9184-13f8f44ae04f,3924,4,00:10:34.683,115,34,235,Croatia,From Corner,,Croatia,Marcelo Brozović,Center Midfield,1.08,,0.022168055,b87f4c67-6a98-4724-b6f7-b3c2378bcc6d,Right Foot,Open Play,Saved,Normal,,,,,,,97.0,22.0,120.0,39.9,2.2
32,shot,cd828bca-b810-4c5b-bee4-71efe27f49a5,4012,4,00:14:24.110,119,24,242,Croatia,Regular Play,,Croatia,Andrej Kramarić,Right Wing,0.853,,0.12545726,c687f504-a4e2-4d6c-bcad-44043dd0adbc,Right Foot,Open Play,Off T,Normal,,,,,,,109.0,52.0,120.0,45.0,2.0
0,shot,da5589c8-58da-474c-b956-765247569228,443,1,00:11:54.230,11,54,29,Sweden,Regular Play,,Sweden,Viktor Claesson,Right Wing,1.213,,0.012779108,,Right Foot,Open Play,Off T,Normal,,,,,,,86.0,43.0,120.0,35.2,3.3
1,shot,98f91d09-9551-4a6e-8b97-dc4bf62b506a,724,1,00:18:36.510,18,36,42,England,From Counter,,England,Harry Kane,Left Center Forward,1.013,,0.052680697,,Right Foot,Open Play,Off T,Normal,True,,,,,,97.0,46.0,120.0,35.4,0.1
2,shot,dcabb611-6b4a-4d10-b852-773add47f742,1241,1,00:29:47.750,29,47,62,England,From Corner,,England,Harry Maguire,Left Center Back,0.933,True,0.034489863,440d2154-e375-4c25-a34e-032584afd9d9,Head,Open Play,Goal,Normal,,,,,,,110.0,44.0,120.0,37.6,0.1
3,shot,40cf6b1d-9c0a-4493-9b15-083856363994,1382,1,00:34:28.670,34,28,69,England,From Throw In,,England,Jordan Brian Henderson,Center Defensive Midfield,1.373,,0.018468376,79513382-6cb7-4787-bcc0-ad5d0b45a420,Right Foot,Open Play,Off T,Half Volley,,,,,,,94.0,58.0,120.0,41.5,6.5
4,shot,9f9e587e-36c4-49e2-b17e-051a2eac2c89,1760,1,00:44:31.710,44,31,87,England,Regular Play,,England,Raheem Shaquille Sterling,Right Center Forward,0.32,True,0.17926262,,Right Foot,Open Play,Blocked,Normal,,,,,,,111.0,51.0,112.0,51.0,
5,shot,4c3d0925-915c-4636-9ad8-e6df8988e9a4,1868,2,00:01:34.307,46,34,92,Sweden,From Throw In,,Sweden,Marcus Berg,Right Center Forward,0.6,True,0.027764944,294650d3-a996-4f21-b012-913733ba7887,Head,Open Play,Saved,Normal,,,,,,,113.0,48.0,120.0,43.2,0.6
6,shot,e955ff88-9e42-4e27-8251-4ca84729df1f,2100,2,00:06:25.667,51,25,103,Sweden,Regular Play,,Sweden,Emil Forsberg,Left Wing,1.413,,0.05121217,b8cc6973-b48d-4da6-adef-62382168985e,Right Foot,Open Play,Off T,Normal,,,,,,,97.0,13.0,120.0,43.2,4.0
7,shot,281c3fdd-0d5c-42dc-b49f-1058a8d8582c,2131,2,00:08:31.147,53,31,107,England,From Free Kick,,England,Raheem Shaquille Sterling,Right Center Forward,0.12,True,0.044794805,df756a2e-4a35-4afe-9a44-90da3dfcfd9e,Right Foot,Open Play,Blocked,Overhead Kick,True,,,,,,115.0,32.0,116.0,33.0,
8,shot,3b972d98-9675-4eb8-be86-bc7271898238,2245,2,00:11:05.147,56,5,112,England,Regular Play,,England,Jesse Lingard,Right Attacking Midfield,0.46,,0.01145048,,Right Foot,Open Play,Blocked,Normal,,,,,,,95.0,23.0,97.0,20.0,
9,shot,d1f3ae50-76ce-4d80-b860-027cbb73e268,2288,2,00:12:52.240,57,52,114,England,From Throw In,,England,Jesse Lingard,Right Attacking Midfield,0.107,True,0.040244903,ee6341f8-7d64-4ffe-8e67-b12755097793,Right Foot,Open Play,Blocked,Normal,,,,,,,98.0,48.0,101.0,46.0,
10,shot,f325cf9a-40f9-4510-94a5-0b1794b71605,2300,2,00:13:00.947,58,0,114,England,From Throw In,,England,Bamidele Alli,Left Attacking Midfield,0.573,,0.08706656,8d1ec3b3-6e9a-4f80-babf-3ca386f02fb3,Head,Open Play,Goal,Normal,,,,True,,,116.0,32.0,119.0,38.7,1.9
11,shot,1ef2dc28-649b-4e8b-a972-a44e76486061,2394,2,00:16:19.227,61,19,118,Sweden,From Goal Kick,,Sweden,Viktor Claesson,Right Wing,0.56,,0.16997346,3d333ece-5d99-4809-81ce-a720f8805681,Right Foot,Open Play,Saved,Normal,,,,,,,106.0,43.0,119.0,38.7,0.2
12,shot,25a08f68-3bf4-43c3-9196-85d93db2340a,2397,2,00:16:21.027,61,21,118,Sweden,From Goal Kick,,Sweden,Viktor Claesson,Right Wing,0.453,,0.23113738,,Left Foot,Open Play,Blocked,Normal,True,,,,,,113.0,36.0,115.0,35.0,
13,shot,bc87987f-681c-4b58-8276-c83b887df50e,2412,2,00:16:48.227,61,48,119,Sweden,Regular Play,,Sweden,Ola Toivonen,Left Center Forward,3.513,True,0.0127511835,3c4fbf57-f42c-441f-892b-392943f7110a,Head,Open Play,Off T,Normal,,,,,,,105.0,47.0,120.0,34.4,0.6
14,shot,4c99efaa-df44-432f-8e0a-e5b9169bdfe9,2526,2,00:20:35.427,65,35,127,England,From Corner,,England,Harry Maguire,Left Center Back,0.653,,0.10737247,,Left Foot,Open Play,Off T,Half Volley,True,,,,,,111.0,30.0,120.0,35.6,4.2
15,shot,059a7f7d-8fd5-462c-8e1d-1973704f462c,2582,2,00:22:55.787,67,55,132,England,Regular Play,,England,Bamidele Alli,Left Attacking Midfield,0.36,,0.043078333,,Left Foot,Open Play,Blocked,Half Volley,,,,,,,102.0,29.0,109.0,38.0,
16,shot,883f13b0-01fc-4547-9b12-da1da939415f,2608,2,00:23:19.387,68,19,132,England,Regular Play,,England,Bamidele Alli,Left Attacking Midfield,0.52,,0.033273663,2849b7ad-a60b-494d-9dc2-ed6a8c720159,Right Foot,Open Play,Blocked,Normal,,,,,,,107.0,20.0,108.0,24.0,
17,shot,0594f369-27c8-44dd-8560-80d08690fe47,2713,2,00:25:58.147,70,58,135,Sweden,From Throw In,,Sweden,Marcus Berg,Right Center Forward,0.64,,0.13775387,4322a741-3d26-420c-b67e-c6cbf9b24d75,Left Foot,Open Play,Saved,Normal,,,,,,,110.0,42.0,120.0,40.9,2.4
18,shot,747edaa5-2eac-4641-b23e-ef551df5449a,3019,2,00:36:46.107,81,46,151,England,Regular Play,,England,Jesse Lingard,Right Attacking Midfield,0.16,,0.06470203,,Left Foot,Open Play,Blocked,Normal,,,,,,,98.0,43.0,103.0,40.0,
19,shot,8f146de8-b679-49e6-9d5b-68d331f73566,3163,2,00:44:57.987,89,57,162,Sweden,From Free Kick,,Sweden,Ludwig Augustinsson,Left Back,1.533,,0.11463995,,Left Foot,Free Kick,Off T,Normal,,,,,,,100.0,50.0,120.0,41.9,4.7
0,shot,45031170-5976-4c44-a7a5-db6bce6b9989,268,1,00:05:16.800,5,16,12,Germany,From Throw In,,Germany,Marco Reus,Left Wing,1.8,True,0.020881904,4a37d4af-153f-49b0-ad17-aa58c3f55061,Right Foot,Open Play,Off T,Volley,,,,True,,,113.0,22.0,120.0,48.7,0.4
1,shot,0d8de6f3-ae8d-44be-82b5-dd7d54f86ddf,581,1,00:13:43.307,13,43,27,Germany,From Corner,,Germany,Sami Khedira,Right Center Midfield,1.973,True,0.022346059,117c5db9-f2ff-4d19-98fd-35e197b24546,Head,Open Play,Saved,Normal,,,,,,,111.0,42.0,120.0,44.0,2.4
2,shot,4b88c92e-63e0-4d66-b619-7dd396a03f55,644,1,00:18:21.120,18,21,35,South Korea,From Free Kick,,South Korea,Woo-Young Jung,Left Center Midfield,1.027,,0.039588153,,Right Foot,Free Kick,Saved,Normal,,,,,,,87.0,49.0,120.0,38.5,1.3
3,shot,ec3b895a-5cfb-407f-bbd6-74c813044c88,652,1,00:19:04.187,19,4,36,South Korea,From Corner,,South Korea,Yong Lee,Right Back,1.133,,0.011354855,,Right Foot,Open Play,Off T,Volley,True,,,,,,91.0,50.0,120.0,45.6,3.8
4,shot,7450c6d9-a7e2-4851-ba69-af2e12a1897b,881,1,00:24:01.467,24,1,44,South Korea,From Goal Kick,,South Korea,Heung-Min Son,Right Center Forward,0.44,,0.06565892,,Right Foot,Open Play,Off T,Volley,True,,,,,,108.0,51.0,120.0,46.3,3.6
5,shot,5c21be87-c1c0-4c93-abaf-fea79c1a4824,1187,1,00:32:06.347,32,6,55,Germany,Regular Play,,Germany,Marco Reus,Left Wing,0.293,,0.09013645,67c0d8d0-e4f2-46bf-949c-170059165e41,Left Foot,Open Play,Blocked,Normal,,,,,,,97.0,42.0,102.0,41.0,
6,shot,7bd6e710-8ced-488d-9b8e-96a32e5d99d6,1458,1,00:38:07.067,38,7,65,Germany,Regular Play,,Germany,Timo Werner,Center Forward,0.293,,0.11420574,f73099ae-171d-44f7-9c95-133c5948eced,Right Foot,Open Play,Blocked,Normal,,,,,,,108.0,51.0,109.0,53.0,
7,shot,21ec4b2e-e778-4787-9192-156c5b4f2dec,1463,1,00:38:38.987,38,38,66,Germany,From Corner,,Germany,Leon Goretzka,Right Wing,1.373,,0.06378762,bbfb1508-6fb6-4de5-acb6-3e79a5b37b47,Head,Open Play,Wayward,Normal,,,,,,,112.0,43.0,119.0,29.0,
8,shot,036b2739-fab9-4b85-80ac-97e009702d3e,1472,1,00:38:43.947,38,43,66,Germany,From Corner,,Germany,Mats Hummels,Left Center Back,0.213,,0.3409895,84a64a97-c9c0-4154-94ea-f1f9159e7116,Right Foot,Open Play,Saved,Normal,,,,,,,116.0,37.0,117.0,38.3,0.9
9,shot,b17a86b3-5187-40ff-8813-4411660a961e,1751,1,00:46:03.067,46,3,77,Germany,From Throw In,,Germany,Mesut Özil,Center Attacking Midfield,0.373,,0.021395119,,Left Foot,Open Play,Blocked,Normal,,,,,,,105.0,60.0,109.0,55.0,
10,shot,660a24e9-343f-4d2b-bd28-4be457b70334,1793,1,00:47:47.787,47,47,80,South Korea,From Goal Kick,,South Korea,Heung-Min Son,Right Center Forward,1.693,,0.041204456,9ce7a259-c363-4a54-a692-3dbffc8ce046,Right Foot,Open Play,Off T,Normal,,,,,,,99.0,53.0,120.0,33.7,0.6
11,shot,a4da898b-65ed-4807-8453-fa97e5307a8f,1828,2,00:00:32.760,45,32,81,South Korea,From Kick Off,,South Korea,Woo-Young Jung,Left Center Midfield,1.173,True,0.016197857,,Right Foot,Open Play,Saved,Normal,,,,,,,89.0,38.0,118.0,39.7,1.1
12,shot,272fa299-da34-48fe-8125-53f96cad2070,1909,2,00:02:02.293,47,2,84,Germany,From Throw In,,Germany,Leon Goretzka,Right Wing,0.387,,0.15384452,21d08578-6a59-4360-871a-a8e621a3fac6,Head,Open Play,Saved,Normal,,,,,,,111.0,39.0,119.0,39.3,1.1
13,shot,b20f6519-de7e-4fc7-bad1-23e7f06efdd3,1986,2,00:03:44.680,48,44,91,Germany,From Throw In,,Germany,Toni Kroos,Left Center Midfield,1.653,,0.013065994,0ae8bbdd-4a79-4f98-88ec-3f4c048b914f,Right Foot,Open Play,Off T,Normal,,,,,,,85.0,38.0,120.0,33.9,0.5
14,shot,a41768c1-f005-4f3b-940d-0a7d7f1ec1d5,2099,2,00:05:33.680,50,33,93,Germany,From Throw In,,Germany,Timo Werner,Center Forward,0.613,,0.10289497,1b38c2ac-4ffc-4a92-9674-43fb90ccbd00,Right Foot,Open Play,Off T,Volley,,,,,,,108.0,37.0,120.0,35.0,2.0
