duration,pass_aerial_won,pass_angle,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_height_name,pass_length,pass_switch,pass_through_ball,play_pattern_name,shot_aerial_won,shot_body_part_name,shot_first_time,shot_one_on_one,shot_open_goal,shot_technique_name,under_pressure,goal,distance,angle,build_up_duration,direct_free_kick,shot_cone,num_players_in_shot_cone,distance_to_nearest_opponent,pass_angle_na,pass_length_na,distance_to_nearest_opponent_na
0.4,0,1.1441689,foot,0,0,0,Ground Pass,24.166092,0,0,From Keeper,0,other,0,0,0,Normal,0,1,9.486832980505138,0.3217505543966422,3.8400000000000003,0,36.0,0,7.280109889280518,False,False,False
0.973,0,1.418147,foot,1,0,0,Ground Pass,13.152946,0,0,Regular Play,0,other,1,0,0,Normal,1,0,9.219544457292887,0.7086262721276703,2.547,0,28.0,0,6.0,False,False,False
0.733,0,1.2924967,foot,0,0,0,Ground Pass,14.56022,0,0,Regular Play,0,other,1,0,0,Normal,0,0,22.627416997969522,0.7853981633974483,3.7469999999999994,0,64.0,0,9.0,False,False,False
0.893,0,1.3961241,foot,0,0,0,Ground Pass,17.262676,0,0,From Keeper,0,other,0,0,0,Normal,1,0,21.2602916254693,0.7188299996216245,2.627,0,64.0,1,9.486832980505138,False,False,False
0.8,0,1.959115,foot,0,0,0,Ground Pass,23.769728,0,0,From Corner,0,other,1,0,0,Normal,0,0,19.72308292331602,1.039072259536091,0.5999999999999999,0,40.0,0,12.649110640673518,False,False,False
0.933,0,2.4329665,foot,0,0,0,Ground Pass,27.658634,0,0,From Corner,0,other,0,0,0,Normal,1,0,28.42534080710379,0.6857295109062863,4.667000000000001,0,88.0,0,12.649110640673518,False,False,False
0.84,0,2.6779451,foot,0,0,0,Ground Pass,4.472136,0,0,From Corner,0,other,0,0,0,Normal,1,0,23.345235059857504,0.7551044034786732,12.330000000000002,0,68.0,0,11.704699910719626,False,False,False
0.68,0,0.27829966,foot,0,0,0,Ground Pass,7.28011,0,0,Regular Play,0,other,0,0,0,Normal,1,0,17.804493814764857,0.9048270894157867,1.213,0,44.0,0,6.324555320336759,False,False,False
1.653,0,2.1421337,head,1,0,0,High Pass,16.643316,0,0,From Corner,0,other,1,0,0,Half Volley,1,0,16.278820596099706,0.18534794999569476,8.4,0,64.0,1,6.324555320336759,False,False,False
0.813,0,1.7467359,foot,1,0,0,High Pass,45.705578,1,0,From Free Kick,0,other,1,0,0,Volley,0,0,19.72308292331602,0.5317240672588056,-0.24,0,68.0,0,10.198039027185569,False,False,False
1.333,0,1.3734008,foot,0,0,0,Ground Pass,10.198039,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,30.870698080866262,0.4346702151492448,22.18700000000001,0,112.0,1,9.055385138137417,False,False,False
0.28,0,0.49394137,foot,0,0,0,High Pass,29.529646,0,1,Regular Play,0,other,0,1,0,Normal,0,0,12.727922061357855,0.7853981633974483,33.64000000000001,0,36.0,0,11.704699910719626,False,False,False
1.973,0,1.8391626,foot,0,0,0,High Pass,41.484936,1,0,From Corner,1,other,0,0,0,Normal,1,0,9.219544457292887,0.21866894587394195,-0.29300000000000015,0,36.0,0,5.0,False,False,False
1.133,0,0.68231654,foot,0,0,0,Ground Pass,20.615528,0,0,From Goal Kick,0,other,0,0,0,Normal,0,0,22.135943621178654,0.3217505543966422,13.507000000000001,0,84.0,0,12.36931687685298,False,False,False
0.64,0,1.152572,foot,0,0,0,Low Pass,19.697716,0,0,From Free Kick,0,other,0,0,0,Normal,0,1,6.708203932499369,0.4636476090008061,24.493,0,24.0,0,7.0710678118654755,False,False,False
1.253,0,0.16514868,foot,0,0,0,Ground Pass,24.33105,0,1,From Throw In,0,other,0,1,0,Lob,0,1,14.866068747318506,0.8329812666744317,32.96,0,40.0,0,21.400934559032695,False,False,False
0.853,0,0.5880026,other,0,0,0,High Pass,28.84441,0,0,From Throw In,0,other,0,0,0,Normal,1,0,17.029386365926403,0.8685393952858895,15.586999999999998,0,44.0,0,14.7648230602334,False,False,False
0.333,0,1.706324,foot,1,0,0,Ground Pass,22.203604,0,0,From Throw In,0,other,1,0,0,Normal,0,0,16.0312195418814,0.06241880999595735,3.854,0,64.0,1,6.4031242374328485,False,False,False
0.853,0,2.4329665,foot,0,0,0,Ground Pass,9.219544,0,0,From Throw In,0,other,0,0,0,Normal,0,0,33.37663853655727,0.15037142800713454,16.64,0,132.0,1,7.615773105863909,False,False,False
0.573,0,1.0153025,foot,1,0,0,High Pass,34.132095,0,0,From Throw In,0,other,0,1,0,Diving Header,0,0,7.810249675906654,0.8760580505981934,16.226999999999997,0,20.0,0,7.0710678118654755,False,False,False
0.973,0,0.9884434,foot,0,0,0,Ground Pass,49.09175,1,0,Regular Play,0,other,0,0,0,Normal,0,0,21.840329667841555,0.27829965900511133,76.226,0,84.0,0,12.0,False,False,False
0.107,0,0.9652517,foot,0,0,0,Ground Pass,15.811388,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,26.832815729997478,0.4636476090008061,43.85300000000001,0,96.0,0,10.04987562112089,False,False,False
0.267,0,0.15660188,foot,0,0,0,Ground Pass,19.235384,0,0,Regular Play,0,other,0,0,0,Normal,0,0,14.212670403551895,0.8850668158886104,19.346,0,36.0,0,17.204650534085253,False,False,False
0.28,0,2.0344439,foot,1,0,0,Ground Pass,8.944272,0,0,Regular Play,0,other,1,0,0,Normal,0,0,9.219544457292887,0.7086262721276703,37.987,0,28.0,0,4.0,False,False,False
0.12,0,2.819842,foot,0,0,0,Ground Pass,3.1622777,0,0,Regular Play,0,other,0,0,0,Normal,1,0,5.0,0.9272952180016122,43.092000000000006,0,12.0,1,3.0,False,False,False
1.16,0,1.7975951,foot,1,0,0,High Pass,40.024994,0,0,From Corner,1,other,0,0,0,Normal,1,0,11.40175425099138,0.2662520491509253,14.732999999999999,0,44.0,0,5.830951894845301,False,False,False
0.693,0,1.2036225,foot,1,0,0,Ground Pass,13.928389,0,0,Regular Play,0,other,1,0,0,Normal,0,0,10.295630140987,1.0636978224025597,0.33399999999999996,0,20.0,0,12.36931687685298,False,False,False
0.373,0,1.8692952,foot,0,0,0,Ground Pass,13.601471,0,0,Regular Play,0,other,0,0,0,Normal,0,0,23.345235059857504,0.7551044034786732,69.093,0,68.0,0,8.54400374531753,False,False,False
1.293,0,2.0074234,foot,0,0,0,Ground Pass,16.552946,0,0,Regular Play,0,other,0,0,0,Normal,1,1,27.459060435491963,0.18311081726248413,1.187,0,108.0,0,9.055385138137417,False,False,False
0.973,0,0.16514868,foot,0,0,1,Ground Pass,6.0827627,0,0,Regular Play,0,other,0,0,0,Normal,0,0,23.853720883753127,0.5763752205911837,77.16000000000001,0,80.0,0,8.602325267042627,False,False,False
0.453,0,2.1156602,foot,1,0,0,High Pass,38.587563,0,0,From Free Kick,0,other,1,0,0,Normal,0,0,23.259406699226016,0.4444192099010989,3.427,0,84.0,0,9.219544457292887,False,False,False
0.6,0,1.849096,foot,0,0,0,Ground Pass,7.28011,0,0,Regular Play,0,other,0,0,0,Normal,0,0,15.0,0.6435011087932844,13.478,0,48.0,0,7.280109889280518,False,False,False
0.613,0,1.012197,foot,0,0,0,Ground Pass,18.867962,0,0,Regular Play,0,other,0,0,0,Normal,1,0,22.090722034374522,0.09065988720074511,7.494,0,88.0,0,7.615773105863909,False,False,False
0.653,0,1.4464413,foot,0,0,0,Ground Pass,8.062258,0,0,From Counter,0,other,0,0,0,Normal,0,1,8.0,0.0,4.039999999999999,0,32.0,0,8.06225774829855,False,False,False
1.36,0,1.7975951,foot,0,0,0,Ground Pass,26.683329,0,0,From Throw In,0,other,0,0,0,Normal,0,1,30.066592756745816,0.06656816377582381,9.492999999999999,0,120.0,1,11.40175425099138,False,False,False
1.213,0,1.9215243,foot,1,0,0,High Pass,43.65776,1,0,Regular Play,0,other,1,0,0,Half Volley,0,1,25.612496949731394,0.6747409422235527,1.867,0,80.0,1,7.211102550927978,False,False,False
0.533,0,1.670465,foot,1,0,0,High Pass,30.149628,0,0,Regular Play,0,other,0,0,0,Normal,0,0,13.0,0.39479111969976155,1.0,0,48.0,0,2.23606797749979,False,False,False
0.72,0,0.38050637,foot,0,0,0,Ground Pass,16.155495,0,0,Regular Play,0,other,0,0,0,Normal,0,1,17.029386365926403,0.702256931509007,30.36,0,52.0,0,8.602325267042627,False,False,False
1.133,0,1.120135,foot,0,0,0,Low Pass,34.43835,0,0,Regular Play,0,other,0,0,0,Normal,1,0,17.69180601295413,0.8253768505207383,-1.133,0,48.0,0,37.20215047547655,False,False,True
1.333,0,1.6162196,foot,1,0,0,High Pass,22.022715,0,0,From Free Kick,0,other,1,0,0,Normal,0,0,7.211102550927978,0.5880026035475675,3.947,0,24.0,0,1.0,False,False,False
0.56,0,0.0,foot,0,0,0,Ground Pass,9.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,15.811388300841896,0.6055446636049701,15.72,0,52.0,0,15.0,False,False,False
0.92,0,0.19739556,foot,0,0,0,Low Pass,20.396078,0,0,Regular Play,0,other,0,0,0,Normal,1,0,16.1245154965971,0.5191461142465229,0.5199999999999999,0,56.0,0,9.055385138137417,False,False,False
0.397,0,0.6240231,foot,0,0,0,Ground Pass,30.805843,0,0,Regular Play,0,other,0,0,0,Normal,0,0,16.15549442140351,1.1902899496825317,57.363000030000016,0,24.0,0,6.082762530298219,False,False,False
0.653,0,0.6375488,foot,0,0,0,High Pass,33.600594,0,0,Regular Play,0,other,0,1,0,Normal,0,1,8.54400374531753,0.35877067027057225,28.974000000000004,0,32.0,0,2.0,False,False,False
0.893,0,1.3521274,foot,1,0,0,Low Pass,18.439089,0,0,From Goal Kick,0,other,1,0,0,Volley,0,0,7.280109889280518,0.27829965900511133,32.547000000000004,0,28.0,0,2.0,False,False,False
0.853,0,1.6517004,foot,1,0,0,High Pass,37.12142,0,0,From Corner,0,other,1,0,0,Normal,0,0,5.0990195135927845,0.19739555984988078,9.707,0,20.0,0,5.385164807134504,False,False,False
0.173,0,2.819842,foot,0,0,0,Ground Pass,6.3245554,0,0,Regular Play,0,other,0,0,0,Normal,0,0,16.64331697709324,0.5713374798336268,11.187,0,56.0,0,5.385164807134504,False,False,False
0.16,0,0.6435011,foot,0,0,0,Ground Pass,5.0,0,0,Regular Play,0,other,1,0,0,Normal,0,0,12.529964086141668,0.49934672168013006,51.92000000000001,0,44.0,0,4.242640687119285,False,False,False
0.88,0,1.7818897,foot,0,0,0,High Pass,42.953465,1,0,From Corner,0,other,1,0,0,Normal,0,0,9.486832980505138,0.3217505543966422,38.199999999999996,0,36.0,0,5.656854249492381,False,False,False
0.133,0,0.6435011,foot,0,0,0,Ground Pass,25.0,0,0,From Throw In,0,other,0,0,0,Normal,0,0,22.090722034374522,0.09065988720074511,47.106999999999985,0,88.0,1,8.602325267042627,False,False,False
0.58,0,1.8692952,foot,1,0,0,Ground Pass,13.601471,0,0,Regular Play,0,other,1,0,0,Normal,0,0,5.830951894845301,0.5404195002705842,25.22000000000001,0,20.0,0,9.219544457292887,False,False,False
0.773,0,0.9272952,foot,0,0,0,Ground Pass,5.0,0,0,Regular Play,0,other,0,0,0,Normal,1,0,25.0,0.28379410920832787,9.187,0,96.0,0,8.06225774829855,False,False,False
0.813,0,1.2291808,foot,0,0,0,High Pass,47.759815,1,0,From Throw In,0,other,0,0,0,Normal,0,0,30.4138126514911,0.8086497862079113,0.6000000000000001,0,84.0,0,10.198039027185569,False,False,False
1.333,0,1.485291,foot,1,0,0,High Pass,35.128338,0,0,Regular Play,0,other,0,0,0,Normal,0,0,11.180339887498949,0.4636476090008061,-1.333,0,40.0,0,9.433981132056603,False,False,False
0.88,0,2.3561945,foot,0,0,0,Ground Pass,22.627417,0,0,From Corner,0,other,0,0,0,Normal,0,0,29.068883707497267,0.712357598094329,1.6400000000000001,0,88.0,1,11.0,False,False,False
0.693,0,1.7033478,foot,0,0,0,High Pass,30.265491,0,0,From Corner,0,other,0,0,0,Backheel,0,0,9.433981132056603,1.0121970114513341,8.773,0,20.0,1,5.0990195135927845,False,False,False
0.12,0,1.5083776,foot,0,0,0,Ground Pass,16.03122,0,0,From Throw In,0,other,0,0,0,Normal,0,0,26.419689627245813,0.5144513130590277,2.96,0,92.0,0,6.708203932499369,False,False,False
0.18,0,0.24497867,foot,0,0,0,Ground Pass,12.369317,0,0,Regular Play,0,other,0,1,0,Normal,0,0,11.40175425099138,1.3045442776439713,33.019000000000005,0,12.0,0,15.556349186104045,False,False,False
1.013,0,0.2551824,foot,0,0,0,Ground Pass,23.769728,0,0,From Counter,0,other,0,1,0,Normal,0,0,17.69180601295413,0.8253768505207383,9.947000000000001,0,48.0,0,17.029386365926403,False,False,False
0.44,0,1.0516502,foot,0,0,0,Ground Pass,24.186773,0,0,Regular Play,0,other,0,0,0,Normal,0,0,19.697715603592208,1.1525719972156676,54.602,0,32.0,0,12.041594578792296,False,False,False
0.16,0,2.077895,foot,0,0,0,Ground Pass,20.59126,0,0,Regular Play,0,other,0,0,0,Normal,0,0,22.360679774997898,0.17985349979247828,11.92,0,88.0,0,9.055385138137417,False,False,False
0.36,0,0.8519663,foot,0,0,0,Ground Pass,31.890438,0,0,Regular Play,0,other,0,0,0,Normal,0,0,34.132096331752024,0.5554937352655437,23.892999999999997,0,116.0,1,6.082762530298219,False,False,False
0.973,0,1.2627436,foot,0,0,0,Ground Pass,23.086792,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,28.844410203711913,0.5880026035475675,0.13500000000000012,0,96.0,1,9.219544457292887,False,False,False
0.4,0,0.7665325,foot,0,0,0,Ground Pass,37.48333,0,0,Regular Play,0,other,0,0,0,Normal,0,0,20.591260281974,1.0636978224025597,2.8400000000000003,0,40.0,0,17.4928556845359,False,False,False
0.933,0,0.60228735,foot,0,0,0,High Pass,19.416489,0,1,Regular Play,0,other,0,1,0,Normal,0,1,9.219544457292887,0.21866894587394195,38.56000000000001,0,36.0,0,12.529964086141668,False,False,False
0.573,0,1.4056476,foot,1,0,0,Low Pass,18.248287,0,0,Regular Play,0,other,0,0,0,Normal,0,0,13.45362404707371,0.83798122500839,41.346000000000004,0,36.0,0,3.1622776601683795,False,False,False
0.893,0,0.86217004,foot,0,0,0,Ground Pass,9.219544,0,0,From Counter,0,other,0,0,0,Normal,0,0,18.110770276274835,0.11065722117389563,26.613,0,72.0,0,7.615773105863909,False,False,False
0.853,0,2.1293957,foot,1,0,0,Ground Pass,9.433981,0,0,Regular Play,0,other,1,0,0,Normal,0,0,14.7648230602334,0.4939413689195812,-0.853,0,52.0,1,10.44030650891055,False,False,False
0.227,0,1.7561443,foot,0,0,0,Ground Pass,16.27882,0,0,Regular Play,0,other,0,0,0,Normal,0,0,24.186773244895647,0.12435499454676144,-0.227,0,96.0,1,14.317821063276353,False,False,False
0.88,0,1.7033478,foot,0,0,0,Ground Pass,15.132746,0,0,From Free Kick,0,other,1,0,0,Normal,0,0,22.02271554554524,0.04542327942157701,65.60100000000003,0,88.0,1,9.486832980505138,False,False,False
1.213,0,1.7955076,foot,0,0,0,High Pass,35.902645,0,0,From Corner,1,other,0,0,0,Normal,1,0,5.385164807134504,0.3805063771123649,61.16000000000002,0,20.0,1,2.0,False,False,False
3.053,0,0.66104317,foot,0,0,0,Ground Pass,11.401754,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,17.88854381999832,1.1071487177940904,10.094000000000001,0,32.0,0,5.830951894845301,False,False,False
1.427,0,1.0824624,foot,1,0,0,High Pass,36.23534,0,0,From Free Kick,1,other,0,0,0,Normal,1,0,11.313708498984761,0.7853981633974483,11.16,0,32.0,0,1.4142135623730951,False,False,False
1.293,0,1.805519,foot,1,0,0,High Pass,47.296936,1,0,From Corner,0,other,0,0,0,Normal,0,0,13.601470508735444,0.628796286415433,57.133,0,44.0,1,2.0,False,False,False
1.013,0,1.1071488,head,0,0,0,High Pass,11.18034,0,0,Regular Play,0,other,0,0,0,Lob,0,0,9.433981132056603,1.0121970114513341,26.880000000000003,0,20.0,0,7.0710678118654755,False,False,False
1.36,0,2.3561945,foot,0,0,0,Ground Pass,12.727922,0,0,From Throw In,0,other,0,0,0,Normal,1,0,36.345563690772494,0.13800602365751946,0.8400000000000001,0,144.0,1,12.529964086141668,False,False,False
1.36,0,0.0,head,0,0,0,High Pass,10.0,0,0,Regular Play,0,other,0,0,0,Half Volley,0,0,15.620499351813308,0.6947382761967033,87.72,0,48.0,0,9.0,False,False,False
0.813,0,0.9944211,foot,0,0,0,High Pass,23.853722,0,0,From Free Kick,0,other,0,0,0,Normal,0,1,11.704699910719626,0.348771003583907,11.147,0,44.0,0,5.0,False,False,False
0.973,0,0.7022569,foot,0,0,0,High Pass,34.058773,0,0,From Free Kick,1,other,0,0,0,Normal,1,0,12.165525060596439,0.16514867741462683,36.720000000000006,0,48.0,1,1.0,False,False,False
2.213,0,1.7681919,foot,0,0,0,Ground Pass,10.198039,0,0,Regular Play,0,other,0,0,0,Normal,0,1,29.832867780352597,0.690446457054692,10.654,0,92.0,0,6.4031242374328485,False,False,False
1.0,0,0.98279375,foot,0,0,0,Ground Pass,18.027756,0,0,Regular Play,0,other,0,0,0,Normal,0,0,22.47220505424423,0.36397895650964407,26.786,0,84.0,0,12.529964086141668,False,False,False
1.013,0,1.1441689,foot,0,0,0,High Pass,24.166092,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,12.041594578792296,0.844153986113171,13.44,0,32.0,1,6.082762530298219,False,False,False
2.053,0,1.5167948,foot,1,0,0,High Pass,37.054016,0,0,From Free Kick,0,other,0,0,0,Volley,0,0,16.278820596099706,0.7419472680059175,1.0539999999999998,0,48.0,1,12.083045973594572,False,False,False
0.587,0,2.976444,foot,0,0,0,Low Pass,6.0827627,0,0,From Free Kick,0,other,0,0,0,Half Volley,0,1,17.0,0.4899573262537283,56.00000000000001,0,60.0,1,5.830951894845301,False,False,False
1.0,0,1.6313283,foot,1,0,0,High Pass,33.06055,0,0,Regular Play,0,other,0,0,0,Half Volley,0,0,12.041594578792296,0.08314123188844122,0.853,0,48.0,1,3.1622776601683795,False,False,False
0.2,0,0.8537845,foot,0,0,0,High Pass,51.739735,0,0,From Free Kick,1,other,0,0,0,Normal,1,0,6.708203932499369,1.1071487177940904,6.893,0,12.0,1,3.1622776601683795,False,False,False
1.2,0,1.6475682,foot,1,0,0,High Pass,39.115215,0,0,From Corner,0,other,0,0,0,Normal,0,0,5.0,0.0,21.239,0,20.0,1,4.242640687119285,False,False,False
1.653,0,2.0647378,foot,0,0,0,Ground Pass,14.764823,0,0,From Keeper,0,other,1,0,0,Normal,0,0,25.495097567963924,0.19739555984988078,29.381999999999998,0,100.0,1,12.041594578792296,False,False,False
0.6,0,0.33473682,foot,0,0,0,Ground Pass,24.351591,0,0,Regular Play,0,other,0,0,0,Normal,0,0,18.439088914585774,0.8621700546672264,35.414,0,48.0,0,14.142135623730951,False,False,False
1.64,0,1.7156088,foot,1,0,0,High Pass,48.507732,1,0,From Corner,1,other,0,0,0,Normal,1,0,12.206555615733702,0.6107259643892086,-0.587,0,40.0,0,1.4142135623730951,False,False,False
0.28,0,0.40725586,foot,0,0,0,Ground Pass,55.542778,0,0,Regular Play,0,other,0,0,0,Normal,0,0,15.811388300841896,1.2490457723982544,22.68,0,20.0,0,17.08800749063506,False,False,False
0.773,0,2.7367008,foot,0,0,0,Ground Pass,7.615773,0,0,From Throw In,0,other,1,0,0,Normal,0,0,21.02379604162864,0.047583103276983396,10.747000000000002,0,84.0,1,7.810249675906654,False,False,False
0.24,0,2.2455373,foot,0,0,0,Ground Pass,6.4031243,0,0,Regular Play,0,other,0,0,0,Normal,0,0,26.40075756488817,0.4297622790966885,14.307,0,96.0,0,3.605551275463989,False,False,False
0.933,0,1.6124389,foot,0,0,0,Ground Pass,24.020824,0,0,Regular Play,0,other,0,0,0,Normal,0,1,26.0,0.0,33.853000000000016,0,104.0,1,10.63014581273465,False,False,False
1.733,0,1.849096,foot,0,0,0,Ground Pass,29.12044,0,0,Regular Play,0,other,0,0,0,Normal,0,0,42.0,0.0,1.307,0,168.0,1,16.0,False,False,False
0.32,0,2.6779451,foot,0,0,0,Ground Pass,8.944272,0,0,From Throw In,0,other,0,0,0,Normal,1,0,21.470910553583888,0.4844779290370232,1.9600000000000002,0,76.0,0,2.8284271247461903,False,False,False
1.56,0,2.9441972,foot,0,0,0,Ground Pass,10.198039,0,0,Regular Play,0,other,0,0,0,Normal,0,0,34.0,0.4899573262537283,1.6929999999999996,0,120.0,1,10.44030650891055,False,False,False
0.893,0,1.735945,foot,0,0,0,High Pass,48.6621,1,0,From Corner,0,other,0,0,0,Normal,0,0,10.0,0.6435011087932844,0.893,0,32.0,0,2.23606797749979,False,False,False
0.64,0,2.0899425,head,0,0,0,Low Pass,8.062258,0,0,From Corner,0,other,1,0,0,Normal,0,0,16.492422502470642,0.24497866312686414,32.74699999999999,0,64.0,0,7.615773105863909,False,False,False
0.533,0,1.815775,foot,0,0,0,Ground Pass,4.1231055,0,0,From Corner,0,other,1,0,0,Normal,1,0,15.033296378372908,0.06656816377582381,6.88,0,60.0,0,3.1622776601683795,False,False,False
1.28,0,0.36717382,foot,0,0,0,Ground Pass,13.928389,0,0,Regular Play,0,other,0,0,0,Half Volley,0,0,25.019992006393608,0.039978687123290044,0.8099999999999998,0,100.0,1,11.40175425099138,False,False,False
0.547,0,1.5707964,foot,0,0,0,Ground Pass,9.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,29.0,0.0,0.17199999999999993,0,116.0,1,8.602325267042627,False,False,False
1.373,0,1.6814536,foot,0,0,0,Ground Pass,9.055386,0,0,Regular Play,0,other,1,0,0,Normal,0,0,17.72004514666935,0.2860514417173182,9.453000000000003,0,68.0,0,7.280109889280518,False,False,False
1.267,0,1.7234457,foot,0,0,0,Ground Pass,13.152946,0,0,Regular Play,0,other,0,0,0,Normal,0,0,33.54101966249684,0.17985349979247828,-1.267,0,132.0,1,12.36931687685298,False,False,False
1.173,0,1.8736812,foot,0,0,0,Ground Pass,16.763054,0,0,From Throw In,0,other,0,0,0,Normal,1,0,35.35533905932738,0.1418970546041639,18.334000000000003,0,140.0,1,16.1245154965971,False,False,False
0.973,0,2.6224465,foot,0,0,0,Ground Pass,8.062258,0,0,Regular Play,0,other,1,0,0,Normal,0,0,22.627416997969522,0.7853981633974483,-0.973,0,64.0,0,10.770329614269007,False,False,False
1.107,0,0.98279375,foot,0,0,0,Ground Pass,10.816654,0,0,From Counter,0,other,0,0,0,Normal,0,0,28.460498941515414,0.3217505543966422,5.733,0,108.0,1,9.899494936611665,False,False,False
1.32,0,1.1553042,other,0,0,0,High Pass,37.161808,0,0,From Throw In,1,other,0,0,0,Normal,1,0,8.54400374531753,1.2120256565243244,29.307000000000002,0,12.0,0,1.4142135623730951,False,False,False
0.813,0,1.7161063,foot,1,0,0,High Pass,41.4367,1,0,From Corner,0,other,0,0,0,Normal,0,0,7.280109889280518,0.27829965900511133,5.32,0,28.0,2,2.8284271247461903,False,False,False
0.493,0,0.887087,foot,0,0,0,Ground Pass,34.828148,0,0,Regular Play,0,other,0,0,0,Normal,0,0,28.319604517012593,0.8353565591193911,1.08,0,76.0,1,11.180339887498949,False,False,False
0.853,0,0.7853982,foot,0,0,0,Ground Pass,15.556349,0,0,From Counter,0,other,0,0,0,Normal,0,0,23.323807579381203,1.0303768265243125,4.720000000000001,0,48.0,1,16.97056274847714,False,False,False
1.06,0,0.15264933,foot,0,0,0,Ground Pass,13.152946,0,0,From Goal Kick,0,other,0,0,0,Normal,0,0,29.614185789921695,0.20401797959254858,41.618999999999986,0,116.0,1,7.211102550927978,False,False,False
0.893,0,1.5385494,foot,1,0,0,Low Pass,31.016125,0,0,Regular Play,0,other,1,0,0,Normal,0,0,10.63014581273465,0.7188299996216245,1.1740000000000002,0,32.0,0,12.041594578792296,False,False,False
1.4,0,1.3258177,foot,0,0,0,Ground Pass,24.738634,0,0,Regular Play,0,other,0,0,0,Normal,0,0,29.0,0.8097835725701669,19.334000000000003,0,80.0,0,6.324555320336759,False,False,False
0.72,0,0.19739556,foot,0,0,0,Ground Pass,10.198039,0,0,Regular Play,0,other,0,0,0,Normal,0,0,17.46424919657298,0.4124104415973873,7.24,0,64.0,0,9.848857801796104,False,False,False
0.68,0,0.09966865,foot,0,0,0,Ground Pass,20.09975,0,0,Regular Play,0,other,0,1,0,Normal,0,1,15.0,0.9272952180016122,8.493,0,36.0,0,22.135943621178654,False,False,False
0.68,0,1.6614562,foot,0,0,0,Ground Pass,22.090721,0,0,Regular Play,0,other,0,0,0,Normal,0,0,19.026297590440446,0.052583061610941714,13.079999999999998,0,76.0,0,5.0990195135927845,False,False,False
0.373,0,1.7454685,foot,0,0,0,High Pass,34.525352,0,0,From Corner,0,other,0,0,0,Normal,0,0,6.324555320336759,0.3217505543966422,5.294,0,24.0,1,2.0,False,False,False
0.52,0,1.0636978,foot,0,0,0,Ground Pass,10.29563,0,0,Regular Play,0,other,0,0,0,Normal,1,0,22.47220505424423,0.36397895650964407,27.372999999999998,0,84.0,1,13.038404810405298,False,False,False
2.173,0,1.7273982,foot,1,0,0,High Pass,38.470768,0,0,From Corner,0,other,0,0,0,Normal,0,0,6.708203932499369,0.4636476090008061,13.453999999999999,0,24.0,1,2.8284271247461903,False,False,False
0.24,0,1.4801364,foot,0,0,0,Ground Pass,22.090721,0,0,Regular Play,0,other,0,0,0,Normal,0,0,31.11269837220809,0.7853981633974483,14.2,0,88.0,1,8.0,False,False,False
0.372,0,2.176341,foot,1,1,0,Low Pass,15.811388,0,0,Regular Play,0,other,0,0,0,Volley,0,0,12.083045973594572,0.4266274931268761,1.508,0,44.0,0,3.1622776601683795,False,False,False
0.853,0,1.6438369,foot,1,0,0,High Pass,41.109608,1,0,Regular Play,0,other,1,0,0,Volley,0,0,14.7648230602334,1.0768549578753155,27.494000000000003,0,28.0,0,9.219544457292887,False,False,False
0.693,0,0.61072594,foot,0,0,0,Ground Pass,12.206555,0,0,From Throw In,0,other,0,0,0,Normal,0,0,28.635642126552707,0.21109333322274654,10.72,0,112.0,1,8.06225774829855,False,False,False
0.453,0,1.5707964,foot,1,0,0,Ground Pass,13.0,0,0,From Throw In,0,other,1,0,0,Normal,0,0,7.211102550927978,0.982793723247329,1.4,0,16.0,1,7.0,False,False,False
0.933,0,1.4898922,foot,1,0,0,High Pass,37.12142,0,0,Regular Play,1,other,0,0,0,Normal,1,0,10.295630140987,0.507098504392337,6.054,0,36.0,1,11.661903789690601,False,False,False
1.053,0,0.50959224,foot,0,0,0,High Pass,38.948685,0,0,From Free Kick,0,other,0,0,0,Diving Header,0,1,6.082762530298219,0.16514867741462683,3.867,0,24.0,1,3.0,False,False,False
3.213,1,0.5667292,other,0,0,0,Low Pass,13.038404,0,0,From Counter,0,other,0,0,0,Half Volley,0,0,32.0624390837628,0.06241880999595735,1.5070000000000006,0,128.0,1,15.811388300841896,False,False,False
2.227,0,2.2142975,foot,0,0,0,Ground Pass,5.0,0,0,Regular Play,0,other,1,0,0,Normal,0,0,18.439088914585774,0.7086262721276703,13.333,0,56.0,0,7.0710678118654755,False,False,False
2.12,0,1.7782925,foot,0,0,0,High Pass,38.832977,0,0,From Corner,1,other,0,0,0,Normal,1,0,8.246211251235321,0.24497866312686414,30.679,0,32.0,2,2.23606797749979,False,False,False
1.56,0,2.4805496,foot,0,0,0,Ground Pass,11.401754,0,0,Regular Play,0,other,0,0,0,Normal,0,0,29.0,0.7610127542247297,5.120000000000001,0,84.0,1,8.246211251235321,False,False,False
2.52,0,0.34302393,foot,0,0,0,Ground Pass,14.866069,0,0,Regular Play,0,other,0,0,0,Normal,0,0,27.586228448267445,0.8110335719191257,5.2940000000000005,0,76.0,1,8.246211251235321,False,False,False
